Series Name,Series Code,Country Name,Country Code,2018 [YR2018]
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Burkina Faso,BFA,40.7097282409668
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Burundi,BDI,48.4650192260742
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cabo Verde,CPV,88.1551132202148
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cambodia,KHM,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cameroon,CMR,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Canada,CAN,114.123512268066
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Caribbean small states,CSS,86.2773284912109
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cayman Islands,CYM,77.0390090942383
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Central African Republic,CAF,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Central Europe and the Baltics,CEB,101.752723693848
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Chad,TCD,20.2102794647217
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Channel Islands,CHI,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Chile,CHL,102.367553710938
"School enrollment, secondary (% gross)",SE.SEC.ENRR,China,CHN,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Colombia,COL,97.506233215332
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Comoros,COM,59.4688606262207
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Congo, Dem. Rep.",COD,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Congo, Rep.",COG,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Costa Rica,CRI,132.816925048828
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cote d'Ivoire,CIV,51.0266609191895
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Croatia,HRV,100.079772949219
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cuba,CUB,101.137237548828
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Curacao,CUW,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Cyprus,CYP,100.253517150879
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Czech Republic,CZE,102.297927856445
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Denmark,DNK,129.745544433594
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Djibouti,DJI,51.4577789306641
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Dominica,DMA,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Dominican Republic,DOM,79.9386901855469
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Early-demographic dividend,EAR,74.9146270751953
"School enrollment, secondary (% gross)",SE.SEC.ENRR,East Asia & Pacific,EAS,85.2995986938477
"School enrollment, secondary (% gross)",SE.SEC.ENRR,East Asia & Pacific (excluding high income),EAP,83.7657318115234
"School enrollment, secondary (% gross)",SE.SEC.ENRR,East Asia & Pacific (IDA & IBRD countries),TEA,83.6518707275391
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Ecuador,ECU,101.435653686523
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Egypt, Arab Rep.",EGY,87.9111404418945
"School enrollment, secondary (% gross)",SE.SEC.ENRR,El Salvador,SLV,71.6617889404297
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Equatorial Guinea,GNQ,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Eritrea,ERI,47.6971092224121
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Estonia,EST,116.651741027832
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Eswatini,SWZ,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Ethiopia,ETH,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Euro area,EMU,108.478973388672
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Europe & Central Asia,ECS,105.112228393555
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Europe & Central Asia (excluding high income),ECA,99.3141708374023
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Europe & Central Asia (IDA & IBRD countries),TEC,99.9903411865234
"School enrollment, secondary (% gross)",SE.SEC.ENRR,European Union,EUU,109.966018676758
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Faroe Islands,FRO,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Fiji,FJI,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Finland,FIN,154.820236206055
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Fragile and conflict affected situations,FCS,45.9051513671875
"School enrollment, secondary (% gross)",SE.SEC.ENRR,France,FRA,103.773330688477
"School enrollment, secondary (% gross)",SE.SEC.ENRR,French Polynesia,PYF,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Gabon,GAB,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Gambia, The",GMB,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Georgia,GEO,105.978721618652
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Germany,DEU,97.5934982299805
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Ghana,GHA,71.3196868896484
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Gibraltar,GIB,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Greece,GRC,104.877899169922
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Greenland,GRL,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Grenada,GRD,120.118339538574
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Guam,GUM,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Guatemala,GTM,52.7224311828613
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Guinea,GIN,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Guinea-Bissau,GNB,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Guyana,GUY,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Haiti,HTI,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Heavily indebted poor countries (HIPC),HPC,41.2742614746094
"School enrollment, secondary (% gross)",SE.SEC.ENRR,High income,HIC,106.389686584473
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Honduras,HND,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Hong Kong SAR, China",HKG,107.489791870117
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Hungary,HUN,103.921157836914
"School enrollment, secondary (% gross)",SE.SEC.ENRR,IBRD only,IBD,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Iceland,ISL,117.979942321777
"School enrollment, secondary (% gross)",SE.SEC.ENRR,IDA & IBRD total,IBT,72.4571685791016
"School enrollment, secondary (% gross)",SE.SEC.ENRR,IDA blend,IDB,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,IDA only,IDX,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,IDA total,IDA,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,India,IND,74.379508972168
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Indonesia,IDN,88.9101715087891
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Iran, Islamic Rep.",IRN,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Iraq,IRQ,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Ireland,IRL,154.908294677734
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Isle of Man,IMN,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Israel,ISR,105.557060241699
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Italy,ITA,101.353103637695
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Jamaica,JAM,82.2886734008789
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Japan,JPN,101.954147338867
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Jordan,JOR,63.1165313720703
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Kazakhstan,KAZ,114.243713378906
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Kenya,KEN,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Kiribati,KIR,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Korea, Dem. People's Rep.",PRK,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Korea, Rep.",KOR,98.5063629150391
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Kosovo,XKX,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Kuwait,KWT,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Kyrgyz Republic,KGZ,95.0548095703125
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Lao PDR,LAO,67.3617782592773
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Late-demographic dividend,LTE,89.8348007202148
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Latin America & Caribbean,LCN,97.5164184570313
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Latin America & Caribbean (excluding high income),LAC,97.782356262207
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Latin America & the Caribbean (IDA & IBRD countries),TLA,97.5367889404297
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Latvia,LVA,109.155700683594
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Least developed countries: UN classification,LDC,46.7865715026855
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Lebanon,LBN,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Lesotho,LSO,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Liberia,LBR,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Libya,LBY,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Liechtenstein,LIE,112.010162353516
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Lithuania,LTU,108.237937927246
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Low & middle income,LMY,72.2942276000977
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Low income,LIC,39.8728904724121
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Lower middle income,LMC,69.3639526367188
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Luxembourg,LUX,104.300483703613
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Macao SAR, China",MAC,101.036636352539
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Madagascar,MDG,36.5269317626953
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Malawi,MWI,40.2817611694336
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Malaysia,MYS,81.9922637939453
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Maldives,MDV,85.2781372070313
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Mali,MLI,41.0272789001465
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Malta,MLT,107.266738891602
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Marshall Islands,MHL,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Mauritania,MRT,36.833911895752
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Mauritius,MUS,95.0961990356445
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Mexico,MEX,105.103363037109
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Micronesia, Fed. Sts.",FSM,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Middle East & North Africa,MEA,80.9544372558594
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Middle East & North Africa (excluding high income),MNA,77.6645965576172
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Middle East & North Africa (IDA & IBRD countries),TMN,77.4084014892578
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Middle income,MIC,76.8915863037109
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Moldova,MDA,109.226371765137
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Monaco,MCO,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Mongolia,MNG,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Montenegro,MNE,89.8778228759766
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Morocco,MAR,80.2261962890625
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Mozambique,MOZ,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Myanmar,MMR,68.4368209838867
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Namibia,NAM,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Nauru,NRU,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Nepal,NPL,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Netherlands,NLD,134.279434204102
"School enrollment, secondary (% gross)",SE.SEC.ENRR,New Caledonia,NCL,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,New Zealand,NZL,114.638832092285
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Nicaragua,NIC,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Niger,NER,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Nigeria,NGA,43.5111389160156
"School enrollment, secondary (% gross)",SE.SEC.ENRR,North America,NAC,100.532562255859
"School enrollment, secondary (% gross)",SE.SEC.ENRR,North Macedonia,MKD,79.9904479980469
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Northern Mariana Islands,MNP,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Norway,NOR,117.450088500977
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Not classified,INX,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,OECD members,OED,105.766998291016
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Oman,OMN,106.665992736816
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Other small states,OSS,68.8077774047852
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Pacific island small states,PSS,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Pakistan,PAK,42.6746597290039
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Palau,PLW,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Panama,PAN,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Papua New Guinea,PNG,46.9737892150879
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Paraguay,PRY,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Peru,PER,106.445411682129
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Philippines,PHL,84.0453872680664
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Poland,POL,111.970199584961
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Portugal,PRT,120.833976745605
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Post-demographic dividend,PST,105.139122009277
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Pre-demographic dividend,PRE,42.0960083007813
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Puerto Rico,PRI,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Qatar,QAT,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Romania,ROU,89.0690994262695
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Russian Federation,RUS,103.763107299805
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Rwanda,RWA,40.8960609436035
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Samoa,WSM,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,San Marino,SMR,60.2405204772949
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sao Tome and Principe,STP,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Saudi Arabia,SAU,110.086280822754
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Senegal,SEN,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Serbia,SRB,95.0872421264648
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Seychelles,SYC,81.4479064941406
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sierra Leone,SLE,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Singapore,SGP,105.844299316406
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sint Maarten (Dutch part),SXM,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Slovak Republic,SVK,91.3626098632813
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Slovenia,SVN,114.489212036133
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,71.8439102172852
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Solomon Islands,SLB,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Somalia,SOM,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Africa,ZAF,100.511169433594
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia,SAS,70.0602569580078
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Asia (IDA & IBRD),TSA,70.0602569580078
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Sudan,SSD,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Spain,ESP,126.179153442383
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sri Lanka,LKA,100.335220336914
"School enrollment, secondary (% gross)",SE.SEC.ENRR,St. Kitts and Nevis,KNA,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,St. Lucia,LCA,89.3604125976563
"School enrollment, secondary (% gross)",SE.SEC.ENRR,St. Martin (French part),MAF,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,St. Vincent and the Grenadines,VCT,107.226409912109
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa,SSF,43.472469329834
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa (excluding high income),SSA,43.4700889587402
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sub-Saharan Africa (IDA & IBRD countries),TSS,43.472469329834
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sudan,SDN,45.8641891479492
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Suriname,SUR,82.2636337280273
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sweden,SWE,151.704544067383
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Switzerland,CHE,102.570678710938
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Syrian Arab Republic,SYR,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Tajikistan,TJK,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Tanzania,TZA,29.435079574585
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Thailand,THA,117.738807678223
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Timor-Leste,TLS,83.6174621582031
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Togo,TGO,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Tonga,TON,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Trinidad and Tobago,TTO,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Tunisia,TUN,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Turkey,TUR,104.478828430176
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Turkmenistan,TKM,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Turks and Caicos Islands,TCA,76.5366821289063
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Tuvalu,TUV,66.7279434204102
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Uganda,UGA,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Ukraine,UKR,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,United Arab Emirates,ARE,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,United Kingdom,GBR,120.783576965332
"School enrollment, secondary (% gross)",SE.SEC.ENRR,United States,USA,99.2755813598633
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Upper middle income,UMC,91.7559814453125
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Uruguay,URY,121.176239013672
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Uzbekistan,UZB,94.9880676269531
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Vanuatu,VUT,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Venezuela, RB",VEN,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Vietnam,VNM,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Virgin Islands (U.S.),VIR,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,West Bank and Gaza,PSE,89.4877471923828
"School enrollment, secondary (% gross)",SE.SEC.ENRR,World,WLD,76.0113296508789
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Yemen, Rep.",YEM,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Zambia,ZMB,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Zimbabwe,ZWE,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Afghanistan,AFG,3.19979000091553
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Africa Eastern and Southern,AFE,4.95163488388062
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Africa Western and Central,AFW,3.06633508205414
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Albania,ALB,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Algeria,DZA,5.8663501739502
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,American Samoa,ASM,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Andorra,AND,3.2467200756073
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Angola,AGO,2.04469990730286
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Antigua and Barbuda,ATG,2.64407992362976
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Arab World,ARB,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Argentina,ARG,4.94551992416382
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Armenia,ARM,2.25587010383606
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Aruba,ABW,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Australia,AUS,5.10789012908936
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Austria,AUT,5.22535991668701
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Azerbaijan,AZE,2.45543003082275
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Bahamas, The",BHS,2.30952000617981
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bahrain,BHR,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bangladesh,BGD,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Barbados,BRB,5.42886018753052
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Belarus,BLR,5.38111019134521
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Belgium,BEL,6.37663984298706
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Belize,BLZ,7.47227001190186
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Benin,BEN,2.93396997451782
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bermuda,BMU,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bhutan,BTN,6.85084009170532
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bolivia,BOL,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bosnia and Herzegovina,BIH,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Botswana,BWA,6.72133016586304
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Brazil,BRA,6.08851003646851
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,British Virgin Islands,VGB,2.69412994384766
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Brunei Darussalam,BRN,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bulgaria,BGR,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Burkina Faso,BFA,5.43056011199951
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Burundi,BDI,5.07864999771118
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Cabo Verde,CPV,5.36885023117065
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Cambodia,KHM,2.16285991668701
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Cameroon,CMR,3.13120007514954
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Canada,CAN,..
